User ID,Question Number,Timestamp,Group,Method,Chart,Rep Concept ID,Rep Saliency,Pro Concept ID,Pro Saliency
expert_id-1720177327633-fi53o4p1q,46,05/07/2024 13.05.38,b,VIG,scatterplot,14,weak bottom,14,strong bottom
expert_id-1720177327633-fi53o4p1q,47,05/07/2024 13.05.43,b,VIG,scatterplot,0,equal,0,equal
expert_id-1720177327633-fi53o4p1q,48,05/07/2024 13.06.03,b,VIG,scatterplot,6,weak bottom,6,weak bottom
expert_id-1720177327633-fi53o4p1q,49,05/07/2024 13.06.18,b,VIG,scatterplot,14,weak bottom,14,strong bottom
expert_id-1720177327633-fi53o4p1q,50,05/07/2024 13.06.45,b,VIG,scatterplot,81,weak top,81,weak top
expert_id-1720177327633-fi53o4p1q,51,05/07/2024 13.07.25,b,SIG,lattice,0,equal,0,equal
expert_id-1720177327633-fi53o4p1q,52,05/07/2024 13.07.43,b,SIG,lattice,14,weak bottom,14,weak bottom
expert_id-1720177327633-fi53o4p1q,53,05/07/2024 13.08.13,b,SIG,lattice,82,weak bottom,0,equal
expert_id-1720177327633-fi53o4p1q,54,05/07/2024 13.08.27,b,SIG,lattice,53,strong top,53,weak top
expert_id-1720177327633-fi53o4p1q,55,05/07/2024 13.09.04,b,SIG,lattice,57,weak bottom,57,weak bottom
expert_id-1720177327633-fi53o4p1q,56,05/07/2024 13.09.30,b,SIG,lattice,0,equal,0,equal
expert_id-1720177327633-fi53o4p1q,57,05/07/2024 13.09.42,b,SIG,lattice,0,equal,0,equal
expert_id-1720177327633-fi53o4p1q,58,05/07/2024 13.09.55,b,SIG,lattice,25,strong bottom,25,strong bottom
expert_id-1720177327633-fi53o4p1q,59,05/07/2024 13.11.04,b,SIG,lattice,0,equal,0,equal
expert_id-1720177327633-fi53o4p1q,60,05/07/2024 13.11.41,b,SIG,lattice,82,weak bottom,82,weak bottom
expert_id-1720177327633-fi53o4p1q,61,05/07/2024 13.12.00,b,SIG,lattice,0,equal,0,equal
expert_id-1720177327633-fi53o4p1q,62,05/07/2024 13.12.52,b,SIG,lattice,43,strong bottom,43,strong bottom
expert_id-1720177327633-fi53o4p1q,63,05/07/2024 13.14.01,b,SIG,lattice,0,equal,0,equal
expert_id-1720177327633-fi53o4p1q,64,05/07/2024 13.14.26,b,SIG,lattice,57,weak bottom,57,strong bottom
expert_id-1720177327633-fi53o4p1q,65,05/07/2024 13.15.13,b,SIG,lattice,81,weak bottom,81,strong bottom
expert_id-1720177327633-fi53o4p1q,66,05/07/2024 13.15.29,b,SIG,lattice,0,equal,0,equal
expert_id-1720177327633-fi53o4p1q,67,05/07/2024 13.15.57,b,SIG,lattice,0,equal,50,weak bottom
expert_id-1720177327633-fi53o4p1q,68,05/07/2024 13.16.09,b,SIG,lattice,20,strong top,20,weak top
expert_id-1720177327633-fi53o4p1q,69,05/07/2024 13.16.35,b,SIG,lattice,78,weak bottom,0,equal
expert_id-1720177327633-fi53o4p1q,70,05/07/2024 13.16.46,b,SIG,lattice,40,weak bottom,40,weak bottom
expert_id-1720177327633-fi53o4p1q,71,05/07/2024 13.17.05,b,SIG,lattice,8,strong top,8,weak top
expert_id-1720177327633-fi53o4p1q,72,05/07/2024 13.17.29,b,SIG,lattice,14,strong bottom,14,strong bottom
expert_id-1720177327633-fi53o4p1q,73,05/07/2024 13.18.15,b,SIG,lattice,11,weak top,11,strong top
expert_id-1720177327633-fi53o4p1q,74,05/07/2024 13.18.27,b,SIG,lattice,69,weak bottom,69,strong bottom
expert_id-1720177327633-fi53o4p1q,75,05/07/2024 13.18.45,b,SIG,lattice,49,weak bottom,0,equal
expert_id-1720177327633-fi53o4p1q,76,05/07/2024 13.19.02,b,SIG,scatterplot,5,weak bottom,0,equal
expert_id-1720177327633-fi53o4p1q,77,05/07/2024 13.19.27,b,SIG,scatterplot,0,equal,3,weak bottom
expert_id-1720177327633-fi53o4p1q,78,05/07/2024 13.20.12,b,SIG,scatterplot,0,equal,77,weak top
expert_id-1720177327633-fi53o4p1q,79,05/07/2024 13.20.43,b,SIG,scatterplot,4,weak bottom,4,weak bottom
expert_id-1720177327633-fi53o4p1q,80,05/07/2024 13.20.59,b,SIG,scatterplot,0,equal,0,equal
expert_id-1720177327633-fi53o4p1q,81,05/07/2024 13.21.13,b,SIG,scatterplot,6,weak bottom,6,strong bottom
expert_id-1720177327633-fi53o4p1q,82,05/07/2024 13.21.53,b,SIG,scatterplot,0,equal,0,equal
expert_id-1720177327633-fi53o4p1q,83,05/07/2024 13.21.59,b,SIG,scatterplot,0,equal,0,equal
expert_id-1720177327633-fi53o4p1q,84,05/07/2024 13.22.10,b,SIG,scatterplot,0,equal,0,equal
expert_id-1720177327633-fi53o4p1q,85,05/07/2024 13.22.26,b,SIG,scatterplot,2,weak bottom,75,weak top
expert_id-1720177327633-fi53o4p1q,86,05/07/2024 13.22.48,b,SIG,scatterplot,2,weak bottom,0,equal
expert_id-1720177327633-fi53o4p1q,87,05/07/2024 13.23.06,b,SIG,scatterplot,0,equal,0,equal
expert_id-1720177327633-fi53o4p1q,88,05/07/2024 13.23.33,b,SIG,scatterplot,0,equal,49,weak top
expert_id-1720177327633-fi53o4p1q,89,05/07/2024 13.24.02,b,SIG,scatterplot,4,weak bottom,0,equal
expert_id-1720177327633-fi53o4p1q,90,05/07/2024 13.24.16,b,SIG,scatterplot,65,weak top,0,equal
expert_id-1720177327633-fi53o4p1q,91,05/07/2024 13.24.39,b,SIG,scatterplot,22,weak top,22,strong top
expert_id-1720177327633-fi53o4p1q,92,05/07/2024 13.25.35,b,SIG,scatterplot,6,strong bottom,6,weak bottom
expert_id-1720177327633-fi53o4p1q,93,05/07/2024 13.25.48,b,SIG,scatterplot,49,weak top,49,weak top
expert_id-1720177327633-fi53o4p1q,94,05/07/2024 13.26.30,b,SIG,scatterplot,75,weak top,0,equal
expert_id-1720177327633-fi53o4p1q,95,05/07/2024 13.26.37,b,SIG,scatterplot,6,weak bottom,6,strong bottom
expert_id-1720177327633-fi53o4p1q,96,05/07/2024 13.27.11,b,SIG,scatterplot,69,weak top,69,weak top
expert_id-1720177327633-fi53o4p1q,97,05/07/2024 13.27.30,b,SIG,scatterplot,0,equal,0,equal
expert_id-1720177327633-fi53o4p1q,98,05/07/2024 13.27.47,b,SIG,scatterplot,57,weak top,0,equal
expert_id-1720177327633-fi53o4p1q,99,05/07/2024 13.28.03,b,SIG,scatterplot,22,weak top,22,strong top
expert_id-1720177327633-fi53o4p1q,100,05/07/2024 13.28.35,b,SIG,scatterplot,22,strong top,22,strong top
expert_id-1720177327633-fi53o4p1q,101,05/07/2024 13.28.47,b,SIG,barchart,1,strong bottom,1,weak bottom
expert_id-1720177327633-fi53o4p1q,102,05/07/2024 13.28.59,b,SIG,barchart,0,equal,0,equal
expert_id-1720177327633-fi53o4p1q,103,05/07/2024 13.29.10,b,SIG,barchart,0,equal,0,equal
expert_id-1720177327633-fi53o4p1q,104,05/07/2024 13.29.26,b,SIG,barchart,49,weak bottom,49,strong bottom
expert_id-1720177327633-fi53o4p1q,105,05/07/2024 13.30.09,b,SIG,barchart,78,weak bottom,0,equal
expert_id-1720177327633-fi53o4p1q,106,05/07/2024 13.30.22,b,SIG,barchart,74,weak bottom,74,strong bottom
expert_id-1720177327633-fi53o4p1q,107,05/07/2024 13.30.44,b,SIG,barchart,24,weak top,0,equal
expert_id-1720177327633-fi53o4p1q,108,05/07/2024 13.31.18,b,SIG,barchart,75,strong bottom,75,strong bottom
expert_id-1720177327633-fi53o4p1q,109,05/07/2024 13.31.34,b,SIG,barchart,0,equal,0,equal
expert_id-1720177327633-fi53o4p1q,110,05/07/2024 13.32.01,b,SIG,barchart,0,equal,0,equal
expert_id-1720177327633-fi53o4p1q,111,05/07/2024 13.32.11,b,SIG,barchart,6,strong top,6,strong top
expert_id-1720177327633-fi53o4p1q,112,05/07/2024 13.32.23,b,SIG,barchart,28,weak top,28,weak top
expert_id-1720177327633-fi53o4p1q,113,05/07/2024 13.32.48,b,SIG,barchart,82,weak bottom,82,weak bottom
expert_id-1720177327633-fi53o4p1q,114,05/07/2024 13.33.06,b,SIG,barchart,78,weak bottom,0,equal
expert_id-1720177327633-fi53o4p1q,115,05/07/2024 13.33.23,b,SIG,barchart,12,weak top,0,equal
expert_id-1720177327633-fi53o4p1q,116,05/07/2024 13.33.47,b,SIG,barchart,81,weak bottom,0,equal
expert_id-1720177327633-fi53o4p1q,117,05/07/2024 13.34.09,b,SIG,barchart,0,equal,0,equal
expert_id-1720177327633-fi53o4p1q,118,05/07/2024 13.36.29,b,SIG,barchart,0,equal,0,equal
expert_id-1720177327633-fi53o4p1q,119,05/07/2024 13.36.43,b,SIG,barchart,81,strong bottom,81,strong bottom
expert_id-1720177327633-fi53o4p1q,120,05/07/2024 13.37.01,b,SIG,barchart,0,equal,7,weak top
expert_id-1720177327633-fi53o4p1q,121,05/07/2024 13.37.16,b,SIG,barchart,75,weak bottom,75,weak bottom
expert_id-1720177327633-fi53o4p1q,122,05/07/2024 13.37.22,b,SIG,barchart,0,equal,0,equal
expert_id-1720177327633-fi53o4p1q,123,05/07/2024 13.37.44,b,SIG,barchart,4,weak top,0,equal
expert_id-1720177327633-fi53o4p1q,124,05/07/2024 13.37.56,b,SIG,barchart,0,equal,0,equal
expert_id-1720177327633-fi53o4p1q,125,05/07/2024 13.38.16,b,SIG,barchart,24,weak top,24,weak top
expert_id-1720177327633-fi53o4p1q,126,05/07/2024 13.38.42,b,XRAY,lattice,1,weak bottom,0,equal
expert_id-1720177327633-fi53o4p1q,127,05/07/2024 13.39.39,b,XRAY,lattice,59,weak top,0,equal
expert_id-1720177327633-fi53o4p1q,128,05/07/2024 13.39.54,b,XRAY,lattice,32,weak top,32,strong top
expert_id-1720177327633-fi53o4p1q,129,05/07/2024 13.40.37,b,XRAY,lattice,85,weak top,85,weak top
expert_id-1720177327633-fi53o4p1q,130,05/07/2024 13.42.43,b,XRAY,lattice,6,strong bottom,6,strong bottom
expert_id-1720177327633-fi53o4p1q,131,05/07/2024 13.42.51,b,XRAY,lattice,45,strong top,45,strong top
expert_id-1720177327633-fi53o4p1q,132,05/07/2024 13.43.36,b,XRAY,lattice,10,weak top,0,equal
expert_id-1720177327633-fi53o4p1q,133,05/07/2024 13.44.22,b,XRAY,lattice,6,weak bottom,0,equal
expert_id-1720177327633-fi53o4p1q,134,05/07/2024 13.44.48,b,XRAY,lattice,0,equal,0,equal
expert_id-1720177327633-fi53o4p1q,135,05/07/2024 13.45.02,b,XRAY,lattice,45,weak top,45,weak top
expert_id-1720177327633-fi53o4p1q,136,05/07/2024 13.46.32,b,XRAY,lattice,26,weak top,0,equal
expert_id-1720177327633-fi53o4p1q,137,05/07/2024 13.46.56,b,XRAY,lattice,1,weak bottom,1,weak bottom
expert_id-1720177327633-fi53o4p1q,138,05/07/2024 13.47.29,b,XRAY,lattice,0,equal,0,equal
expert_id-1720177327633-fi53o4p1q,139,05/07/2024 13.47.52,b,XRAY,lattice,1,weak bottom,0,equal
expert_id-1720177327633-fi53o4p1q,140,05/07/2024 13.48.32,b,XRAY,lattice,0,equal,14,weak bottom
expert_id-1720177327633-fi53o4p1q,141,05/07/2024 13.48.39,b,XRAY,lattice,6,weak bottom,6,strong bottom
expert_id-1720177327633-fi53o4p1q,142,05/07/2024 13.49.23,b,XRAY,lattice,52,weak top,52,weak top
expert_id-1720177327633-fi53o4p1q,143,05/07/2024 13.49.28,b,XRAY,lattice,0,equal,0,equal
expert_id-1720177327633-fi53o4p1q,144,05/07/2024 13.49.36,b,XRAY,lattice,34,weak top,34,weak top
expert_id-1720177327633-fi53o4p1q,145,05/07/2024 13.49.46,b,XRAY,lattice,4,strong top,4,weak top
expert_id-1720177327633-fi53o4p1q,146,05/07/2024 13.49.58,b,XRAY,lattice,70,strong top,70,strong top
expert_id-1720177327633-fi53o4p1q,147,05/07/2024 13.50.31,b,XRAY,lattice,8,weak top,8,weak top
expert_id-1720177327633-fi53o4p1q,148,05/07/2024 13.50.39,b,XRAY,lattice,84,weak top,84,strong top
expert_id-1720177327633-fi53o4p1q,149,05/07/2024 13.51.53,b,XRAY,lattice,0,equal,0,equal
expert_id-1720177327633-fi53o4p1q,150,05/07/2024 13.54.34,b,XRAY,lattice,29,weak top,0,equal
expert_id-1720177327633-fi53o4p1q,151,05/07/2024 13.57.05,b,XRAY,scatterplot,39,weak top,0,equal
expert_id-1720177327633-fi53o4p1q,152,05/07/2024 13.57.14,b,XRAY,scatterplot,47,weak top,0,equal
expert_id-1720177327633-fi53o4p1q,153,05/07/2024 13.57.59,b,XRAY,scatterplot,21,weak bottom,0,equal
expert_id-1720177327633-fi53o4p1q,154,05/07/2024 13.58.07,b,XRAY,scatterplot,82,weak bottom,0,equal
expert_id-1720177327633-fi53o4p1q,155,05/07/2024 13.58.18,b,XRAY,scatterplot,40,weak bottom,40,weak bottom
expert_id-1720177327633-fi53o4p1q,156,05/07/2024 13.58.27,b,XRAY,scatterplot,12,weak top,0,equal
expert_id-1720177327633-fi53o4p1q,157,05/07/2024 13.58.41,b,XRAY,scatterplot,0,equal,41,weak top
expert_id-1720177327633-fi53o4p1q,158,05/07/2024 13.58.58,b,XRAY,scatterplot,76,weak top,76,weak top
expert_id-1720177327633-fi53o4p1q,159,05/07/2024 13.59.10,b,XRAY,scatterplot,60,weak top,60,weak top
expert_id-1720177327633-fi53o4p1q,160,05/07/2024 13.59.30,b,XRAY,scatterplot,72,weak top,72,strong top
expert_id-1720177327633-fi53o4p1q,161,05/07/2024 13.59.47,b,XRAY,scatterplot,41,weak top,41,strong top
expert_id-1720177327633-fi53o4p1q,162,05/07/2024 14.00.03,b,XRAY,scatterplot,44,weak top,0,equal
expert_id-1720177327633-fi53o4p1q,163,05/07/2024 14.00.13,b,XRAY,scatterplot,76,weak top,76,weak top
expert_id-1720177327633-fi53o4p1q,164,05/07/2024 14.00.27,b,XRAY,scatterplot,0,equal,0,equal
expert_id-1720177327633-fi53o4p1q,165,05/07/2024 14.00.55,b,XRAY,scatterplot,16,weak bottom,16,weak bottom
expert_id-1720177327633-fi53o4p1q,166,05/07/2024 14.01.08,b,XRAY,scatterplot,38,weak top,38,weak top
expert_id-1720177327633-fi53o4p1q,167,05/07/2024 14.01.32,b,XRAY,scatterplot,68,weak top,0,equal
expert_id-1720177327633-fi53o4p1q,168,05/07/2024 14.01.45,b,XRAY,scatterplot,12,weak top,12,strong top
expert_id-1720177327633-fi53o4p1q,169,05/07/2024 14.02.00,b,XRAY,scatterplot,16,weak bottom,16,weak bottom
expert_id-1720177327633-fi53o4p1q,170,05/07/2024 14.02.30,b,XRAY,scatterplot,41,strong top,41,weak top
expert_id-1720177327633-fi53o4p1q,171,05/07/2024 14.02.47,b,XRAY,scatterplot,83,weak top,0,equal
expert_id-1720177327633-fi53o4p1q,172,05/07/2024 14.03.03,b,XRAY,scatterplot,65,weak bottom,65,weak bottom
expert_id-1720177327633-fi53o4p1q,173,05/07/2024 14.03.42,b,XRAY,scatterplot,49,strong bottom,49,weak bottom
expert_id-1720177327633-fi53o4p1q,174,05/07/2024 14.04.06,b,XRAY,scatterplot,76,weak top,0,equal
expert_id-1720177327633-fi53o4p1q,175,05/07/2024 14.04.17,b,XRAY,scatterplot,77,weak bottom,77,weak bottom
expert_id-1720177327633-fi53o4p1q,176,05/07/2024 14.04.38,b,XRAY,barchart,82,strong top,82,strong top
expert_id-1720177327633-fi53o4p1q,177,05/07/2024 14.04.56,b,XRAY,barchart,0,equal,0,equal
expert_id-1720177327633-fi53o4p1q,178,05/07/2024 14.05.10,b,XRAY,barchart,58,weak bottom,58,weak bottom
expert_id-1720177327633-fi53o4p1q,179,05/07/2024 14.05.37,b,XRAY,barchart,82,strong top,82,weak top
expert_id-1720177327633-fi53o4p1q,180,05/07/2024 14.05.44,b,XRAY,barchart,84,strong top,84,strong top
expert_id-1720177327633-fi53o4p1q,181,05/07/2024 14.06.00,b,XRAY,barchart,0,equal,0,equal
expert_id-1720177327633-fi53o4p1q,182,05/07/2024 14.06.09,b,XRAY,barchart,0,equal,0,equal
expert_id-1720177327633-fi53o4p1q,183,05/07/2024 14.06.25,b,XRAY,barchart,0,equal,84,weak top
expert_id-1720177327633-fi53o4p1q,184,05/07/2024 14.06.37,b,XRAY,barchart,85,weak top,85,weak top
expert_id-1720177327633-fi53o4p1q,185,05/07/2024 14.06.54,b,XRAY,barchart,0,equal,0,equal
expert_id-1720177327633-fi53o4p1q,186,05/07/2024 14.07.04,b,XRAY,barchart,0,equal,58,weak bottom
expert_id-1720177327633-fi53o4p1q,187,05/07/2024 14.07.18,b,XRAY,barchart,0,equal,0,equal
non-expert_id-1720265737719-2qk7xsvv1,1,06/07/2024 12.40.33,b,VIG,lattice,7,weak top,0,equal
non-expert_id-1720265737719-2qk7xsvv1,2,06/07/2024 12.41.26,b,VIG,lattice,0,equal,8,weak bottom
non-expert_id-1720265737719-2qk7xsvv1,3,06/07/2024 12.41.39,b,VIG,lattice,0,equal,5,weak bottom
non-expert_id-1720265737719-2qk7xsvv1,4,06/07/2024 12.42.08,b,VIG,lattice,35,weak top,39,weak bottom
non-expert_id-1720265737719-2qk7xsvv1,5,06/07/2024 12.42.40,b,VIG,lattice,0,equal,7,weak top
non-expert_id-1720265737719-2qk7xsvv1,6,06/07/2024 12.43.20,b,VIG,lattice,47,weak bottom,0,equal
non-expert_id-1720265737719-2qk7xsvv1,7,06/07/2024 12.44.19,b,VIG,lattice,65,weak bottom,26,weak top
non-expert_id-1720265737719-2qk7xsvv1,8,06/07/2024 12.44.47,b,VIG,lattice,39,weak bottom,79,weak top
non-expert_id-1720265737719-2qk7xsvv1,9,06/07/2024 12.45.32,b,VIG,lattice,40,weak top,40,weak top
non-expert_id-1720265737719-2qk7xsvv1,10,06/07/2024 12.46.03,b,VIG,lattice,0,equal,0,equal
non-expert_id-1720265737719-2qk7xsvv1,11,06/07/2024 12.46.43,b,VIG,lattice,40,weak top,40,weak top
non-expert_id-1720265737719-2qk7xsvv1,12,06/07/2024 12.47.04,b,VIG,lattice,40,weak top,0,equal
non-expert_id-1720265737719-2qk7xsvv1,13,06/07/2024 12.47.17,b,VIG,lattice,1,weak top,1,weak top
non-expert_id-1720265737719-2qk7xsvv1,14,06/07/2024 12.48.12,b,VIG,lattice,77,weak bottom,35,weak top
non-expert_id-1720265737719-2qk7xsvv1,15,06/07/2024 12.48.59,b,VIG,lattice,62,weak bottom,32,weak top
non-expert_id-1720265737719-2qk7xsvv1,16,06/07/2024 12.49.11,b,VIG,lattice,62,weak bottom,40,weak top
non-expert_id-1720265737719-2qk7xsvv1,17,06/07/2024 12.49.26,b,VIG,lattice,1,weak top,1,weak top
non-expert_id-1720265737719-2qk7xsvv1,18,06/07/2024 12.49.32,b,VIG,lattice,47,weak bottom,1,weak top
non-expert_id-1720265737719-2qk7xsvv1,19,06/07/2024 12.50.29,b,VIG,lattice,0,equal,26,weak top
non-expert_id-1720265737719-2qk7xsvv1,20,06/07/2024 12.50.40,b,VIG,lattice,47,weak bottom,0,equal
non-expert_id-1720265737719-2qk7xsvv1,21,06/07/2024 12.50.53,b,VIG,lattice,13,weak bottom,13,weak bottom
non-expert_id-1720265737719-2qk7xsvv1,22,06/07/2024 12.51.07,b,VIG,lattice,4,weak top,4,weak top
non-expert_id-1720265737719-2qk7xsvv1,23,06/07/2024 12.51.22,b,VIG,lattice,4,weak top,4,weak top
non-expert_id-1720265737719-2qk7xsvv1,24,06/07/2024 12.51.31,b,VIG,lattice,0,equal,5,weak bottom
non-expert_id-1720265737719-2qk7xsvv1,25,06/07/2024 12.51.39,b,VIG,lattice,77,weak bottom,7,weak top
non-expert_id-1720265737719-2qk7xsvv1,26,06/07/2024 12.51.55,b,VIG,scatterplot,30,weak top,6,weak bottom
non-expert_id-1720265737719-2qk7xsvv1,27,06/07/2024 12.52.01,b,VIG,scatterplot,38,weak top,2,weak bottom
non-expert_id-1720265737719-2qk7xsvv1,28,06/07/2024 12.52.15,b,VIG,scatterplot,72,weak bottom,29,weak top
non-expert_id-1720265737719-2qk7xsvv1,29,06/07/2024 12.52.21,b,VIG,scatterplot,0,equal,24,weak top
non-expert_id-1720265737719-2qk7xsvv1,30,06/07/2024 12.52.26,b,VIG,scatterplot,44,weak top,6,weak bottom
non-expert_id-1720265737719-2qk7xsvv1,31,06/07/2024 12.52.34,b,VIG,scatterplot,0,equal,80,weak top
non-expert_id-1720265737719-2qk7xsvv1,32,06/07/2024 12.52.39,b,VIG,scatterplot,0,equal,0,equal
non-expert_id-1720265737719-2qk7xsvv1,33,06/07/2024 12.52.43,b,VIG,scatterplot,39,weak top,14,weak bottom
non-expert_id-1720265737719-2qk7xsvv1,34,06/07/2024 12.52.48,b,VIG,scatterplot,0,equal,0,equal
non-expert_id-1720265737719-2qk7xsvv1,35,06/07/2024 12.52.54,b,VIG,scatterplot,0,equal,0,equal
non-expert_id-1720265737719-2qk7xsvv1,36,06/07/2024 12.53.00,b,VIG,scatterplot,0,equal,37,weak top
non-expert_id-1720265737719-2qk7xsvv1,37,06/07/2024 12.53.07,b,VIG,scatterplot,0,equal,0,equal
non-expert_id-1720265737719-2qk7xsvv1,38,06/07/2024 12.53.12,b,VIG,scatterplot,21,weak top,16,weak bottom
non-expert_id-1720265737719-2qk7xsvv1,39,06/07/2024 12.53.29,b,VIG,scatterplot,0,equal,0,equal
non-expert_id-1720265737719-2qk7xsvv1,40,06/07/2024 12.53.36,b,VIG,scatterplot,0,equal,0,equal
non-expert_id-1720265737719-2qk7xsvv1,41,06/07/2024 12.53.41,b,VIG,scatterplot,0,equal,0,equal
non-expert_id-1720265737719-2qk7xsvv1,42,06/07/2024 12.53.49,b,VIG,scatterplot,29,weak top,6,weak bottom
non-expert_id-1720265737719-2qk7xsvv1,43,06/07/2024 12.53.55,b,VIG,scatterplot,43,weak top,16,weak bottom
non-expert_id-1720265737719-2qk7xsvv1,44,06/07/2024 12.53.59,b,VIG,scatterplot,43,weak top,6,weak bottom
non-expert_id-1720265737719-2qk7xsvv1,45,06/07/2024 12.54.04,b,VIG,scatterplot,60,weak bottom,3,weak top
non-expert_id-1720265737719-2qk7xsvv1,46,06/07/2024 12.56.26,b,VIG,scatterplot,21,weak top,14,weak bottom
non-expert_id-1720265737719-2qk7xsvv1,47,06/07/2024 12.56.32,b,VIG,scatterplot,0,equal,0,equal
non-expert_id-1720265737719-2qk7xsvv1,48,06/07/2024 12.56.41,b,VIG,scatterplot,78,weak top,6,weak bottom
non-expert_id-1720265737719-2qk7xsvv1,49,06/07/2024 12.56.47,b,VIG,scatterplot,85,weak top,14,weak bottom
non-expert_id-1720265737719-2qk7xsvv1,50,06/07/2024 12.58.12,b,VIG,scatterplot,0,equal,0,equal
non-expert_id-1720265737719-2qk7xsvv1,51,06/07/2024 12.58.20,b,SIG,lattice,0,equal,15,weak top
non-expert_id-1720265737719-2qk7xsvv1,52,06/07/2024 12.58.25,b,SIG,lattice,11,weak top,11,weak top
non-expert_id-1720265737719-2qk7xsvv1,53,06/07/2024 12.58.31,b,SIG,lattice,82,weak bottom,10,weak top
non-expert_id-1720265737719-2qk7xsvv1,54,06/07/2024 12.58.42,b,SIG,lattice,0,equal,0,equal
non-expert_id-1720265737719-2qk7xsvv1,55,06/07/2024 12.58.47,b,SIG,lattice,57,weak bottom,20,weak top
non-expert_id-1720265737719-2qk7xsvv1,56,06/07/2024 12.58.54,b,SIG,lattice,0,equal,4,weak top
non-expert_id-1720265737719-2qk7xsvv1,57,06/07/2024 12.58.58,b,SIG,lattice,50,weak bottom,20,weak top
non-expert_id-1720265737719-2qk7xsvv1,58,06/07/2024 12.59.08,b,SIG,lattice,25,weak bottom,25,weak bottom
non-expert_id-1720265737719-2qk7xsvv1,59,06/07/2024 12.59.17,b,SIG,lattice,0,equal,15,weak top
non-expert_id-1720265737719-2qk7xsvv1,60,06/07/2024 12.59.24,b,SIG,lattice,0,equal,0,equal
non-expert_id-1720265737719-2qk7xsvv1,61,06/07/2024 12.59.38,b,SIG,lattice,0,equal,15,weak top
non-expert_id-1720265737719-2qk7xsvv1,62,06/07/2024 12.59.49,b,SIG,lattice,43,weak bottom,0,equal
non-expert_id-1720265737719-2qk7xsvv1,63,06/07/2024 12.59.53,b,SIG,lattice,57,weak bottom,9,weak top
non-expert_id-1720265737719-2qk7xsvv1,64,06/07/2024 12.59.58,b,SIG,lattice,0,equal,44,weak top
non-expert_id-1720265737719-2qk7xsvv1,65,06/07/2024 13.01.57,b,SIG,lattice,10,weak top,10,weak top
non-expert_id-1720265737719-2qk7xsvv1,66,06/07/2024 13.02.04,b,SIG,lattice,0,equal,10,weak top
non-expert_id-1720265737719-2qk7xsvv1,67,06/07/2024 13.02.09,b,SIG,lattice,50,weak bottom,0,equal
non-expert_id-1720265737719-2qk7xsvv1,68,06/07/2024 13.02.16,b,SIG,lattice,20,weak top,20,weak top
non-expert_id-1720265737719-2qk7xsvv1,69,06/07/2024 13.02.25,b,SIG,lattice,78,weak bottom,10,weak top
non-expert_id-1720265737719-2qk7xsvv1,70,06/07/2024 13.02.37,b,SIG,lattice,0,equal,0,equal
non-expert_id-1720265737719-2qk7xsvv1,71,06/07/2024 13.02.46,b,SIG,lattice,60,weak bottom,8,weak top
non-expert_id-1720265737719-2qk7xsvv1,72,06/07/2024 13.02.55,b,SIG,lattice,0,equal,14,weak bottom
non-expert_id-1720265737719-2qk7xsvv1,73,06/07/2024 13.03.00,b,SIG,lattice,0,equal,11,weak top
non-expert_id-1720265737719-2qk7xsvv1,74,06/07/2024 13.03.05,b,SIG,lattice,0,equal,0,equal
non-expert_id-1720265737719-2qk7xsvv1,75,06/07/2024 13.03.16,b,SIG,lattice,49,weak bottom,4,weak top
non-expert_id-1720265737719-2qk7xsvv1,76,06/07/2024 13.03.26,b,SIG,scatterplot,0,equal,5,weak bottom
non-expert_id-1720265737719-2qk7xsvv1,77,06/07/2024 13.03.31,b,SIG,scatterplot,57,weak top,3,weak bottom
non-expert_id-1720265737719-2qk7xsvv1,78,06/07/2024 13.03.38,b,SIG,scatterplot,77,weak top,4,weak bottom
non-expert_id-1720265737719-2qk7xsvv1,79,06/07/2024 13.03.49,b,SIG,scatterplot,62,weak top,4,weak bottom
non-expert_id-1720265737719-2qk7xsvv1,80,06/07/2024 13.03.59,b,SIG,scatterplot,57,weak top,5,weak bottom
non-expert_id-1720265737719-2qk7xsvv1,81,06/07/2024 13.04.03,b,SIG,scatterplot,62,weak top,6,weak bottom
non-expert_id-1720265737719-2qk7xsvv1,82,06/07/2024 13.04.12,b,SIG,scatterplot,66,weak top,2,weak bottom
non-expert_id-1720265737719-2qk7xsvv1,83,06/07/2024 13.07.47,b,SIG,scatterplot,50,weak top,2,weak bottom
non-expert_id-1720265737719-2qk7xsvv1,84,06/07/2024 13.07.51,b,SIG,scatterplot,77,weak top,2,weak bottom
non-expert_id-1720265737719-2qk7xsvv1,85,06/07/2024 13.07.59,b,SIG,scatterplot,75,weak top,2,weak bottom
non-expert_id-1720265737719-2qk7xsvv1,86,06/07/2024 13.08.04,b,SIG,scatterplot,55,weak top,2,weak bottom
non-expert_id-1720265737719-2qk7xsvv1,87,06/07/2024 13.08.08,b,SIG,scatterplot,78,weak top,3,weak bottom
non-expert_id-1720265737719-2qk7xsvv1,88,06/07/2024 13.08.15,b,SIG,scatterplot,49,weak top,2,weak bottom
non-expert_id-1720265737719-2qk7xsvv1,89,06/07/2024 13.08.22,b,SIG,scatterplot,66,weak top,4,weak bottom
non-expert_id-1720265737719-2qk7xsvv1,90,06/07/2024 13.08.27,b,SIG,scatterplot,65,weak top,4,weak bottom
non-expert_id-1720265737719-2qk7xsvv1,91,06/07/2024 13.08.37,b,SIG,scatterplot,0,equal,2,weak bottom
